MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/04 08:39:34.383),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,2827,502.3939,5023939000,0.5223102733573416,0.3479833528336938,501.6301,0.7637999999999465,226,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.12117034434770418,156.86646771886103,0
,,2828,502.589,5025890000,0.4707795968295627,0.48721871738190164,501.6301,0.9588999999999714,226,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.14846513854869403,110.30939307479849,0
,,2829,502.7741,5027741000,0.4396238206375733,0.5731123507508983,502.7741,0.0,227,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09136957175916359,109.93697884113969,0
,,2830,502.9561,5029561000,0.4436174667287742,0.6749507925539086,502.7741,0.18200000000001637,227,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10191671814754866,87.75426771033763,0
,,2831,503.134,5031340000,0.4092077318215806,0.7380738129813107,502.7741,0.35990000000003874,227,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07189259742325052,118.59576454542128,0
,,2832,503.3191,5033191000,0.39832816796037146,0.7685427928666647,502.7741,0.5450000000000159,227,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03235310873879411,109.65013047903436,0
,,2833,503.4997,5034997000,0.3830511251571934,0.8055842428790464,502.7741,0.7256000000000427,227,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04006815513384544,112.41276957124609,0
,,2834,503.6865,5036865000,0.492646760750976,0.7908507263556369,502.7741,0.9124000000000478,227,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11058155293877352,-7.656666692232127,0
,,2835,503.8694,5038694000,0.582294062830814,0.80839188668444,503.8694,0.0,228,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09134731017317638,11.071107936821608,0
,,2836,504.0529,5040529000,0.6469819292985619,0.8047657985454237,503.8694,0.18350000000003774,228,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06478941721717446,-3.208365976710368,0
,,2837,504.241,5042410000,0.6670064859114724,0.807299158977224,503.8694,0.3716000000000008,228,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.020184171586197633,7.210337500157042,0
,,2838,504.4183,5044183000,0.5695395815259933,0.8153215437051635,504.4183,0.0,229,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09779650355309849,175.29465937070316,0
,,2839,504.5981,5045981000,0.5097363840744189,0.8149974281271151,504.4183,0.17980000000000018,229,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05980407575023565,-179.6894769231961,0
,,2840,504.7858,5047858000,0.44411163580759627,0.8087228685807274,504.4183,0.3675000000000068,229,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06592402962945305,-174.53839822461453,0
,,2841,504.9686,5049686000,0.4165333658959068,0.8151285084442595,504.4183,0.5502999999999929,229,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.028312421185466813,166.92370083938334,0
,,2842,505.1505,5051505000,0.48970853230040834,0.6164934231996894,504.4183,0.7322000000000344,229,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.21168491223619165,-69.7767103475941,0
,,2843,505.3404,5053404000,0.54492341990233,0.5269336317953675,504.4183,0.9221000000000004,229,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10521235692293225,-58.34557621159778,0
,,2844,505.5231,5055231000,0.519457757781952,0.48662051966995795,505.5231,0.0,230,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04768277421108266,-122.28046922665355,0
,,2845,505.7114,5057114000,0.437405360161115,0.4936890244568248,505.5231,0.18830000000002656,230,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08235629736243552,175.07634031822602,0
,,2846,505.891,5058910000,0.3890520363015519,0.467753967984298,505.5231,0.3679000000000201,230,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0548695824888521,-151.79242459349223,0
,,2847,506.0747,5060747000,0.46619747880256984,0.4637355356701087,505.5231,0.5516000000000076,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0772500297536615,-2.9817875061442005,0
,,2848,506.2563,5062563000,0.43501787438667466,0.4458586054799433,505.5231,0.7332000000000107,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.035940956644972,-150.17205283484302,0
,,2849,506.4481,5064481000,0.41922879530954565,0.4984543217067446,505.5231,0.9250000000000114,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.054914518877197116,106.70960181571908,0
,,2850,506.6342,5066342000,0.39043577202462515,0.5044782478218485,505.5231,1.1111000000000217,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.029416421871570394,168.18331706206484,0
,,2851,506.8302,5068302000,0.35374659720197743,0.530953983363524,505.5231,1.3070999999999913,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04524444851735454,144.18493439145993,0
,,2852,507.0162,5070162000,0.3337377319555555,0.4960073816467963,505.5231,1.4931000000000267,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04026933895654438,-119.79352753703628,0
,,2853,507.1984,5071984000,0.32875235132781194,0.5148845501424123,505.5231,1.675299999999993,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.019524382459257392,104.79380798043604,0
,,2854,507.3893,5073893000,0.28550636684750896,0.5003233815532068,505.5231,1.866199999999992,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.045631598748607,-161.3913283848778,0
,,2855,507.5806,5075806000,0.2606739644965493,0.46584856487173526,505.5231,2.0575000000000045,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.042487188560094376,-125.76541591592415,0
,,2856,507.7603,5077603000,0.26834673131304004,0.44952237493812586,505.5231,2.237199999999973,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018039285694520468,-64.82803475798276,0
,,2857,507.9516,5079516000,0.26899845771065767,0.4321497146237268,505.5231,2.4284999999999854,230,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01738488060634433,-87.85158583180501,0
,,2858,508.1395,5081395000,0.2615872184775028,0.3492911604684953,508.1395,0.0,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08318934104599271,-95.1111890617068,0
,,2859,508.3306,5083306000,0.2769046056332466,0.31580750602464874,508.1395,0.19110000000000582,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03682088353358551,-65.41786474640782,0
,,2860,508.5166,5085166000,0.3437567810494468,0.3090185530578161,508.1395,0.37709999999998445,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06719600613328346,-5.79860591906831,0
,,2861,508.6993,5086993000,0.40038131732968923,0.28366573733371275,508.1395,0.5597999999999956,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06204114259177401,-24.119757365601565,0
,,2862,508.8882,5088882000,0.43641306782256106,0.26865134618758413,508.1395,0.7486999999999853,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.039034843218200777,-22.621439038825994,0
,,2863,509.0784,5090784000,0.4311373495658982,0.2743630925383169,508.1395,0.9388999999999896,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.007775426001113701,132.72745866608557,0
,,2864,509.2679,5092679000,0.4230471715183387,0.2798812853152629,508.1395,1.1283999999999992,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.00979292767076081,145.70267044073236,0
,,2865,509.4607,5094607000,0.4092302715945441,0.2530345468480199,508.1395,1.3211999999999762,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.030193610082808915,-117.2329966766167,0
,,2866,509.6467,5096467000,0.37016674698861757,0.25572782690410656,508.1395,1.5072000000000116,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0391562601904005,176.05591755442302,0
,,2867,509.8295,5098295000,0.399997023082136,0.2360151818344489,508.1395,1.6899999999999977,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.035755191895133744,-33.45779569311498,0
,,2868,510.0186,5100186000,0.4459353337165172,0.22820753148674683,508.1395,1.879099999999994,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04659707917770032,-9.64578762593102,0
,,2869,510.2072,5102072000,0.4701445826689925,0.22409292616967455,508.1395,2.067700000000002,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.024556418952245564,-9.64582098380856,0
,,2870,510.3934,5103934000,0.5185127071625107,0.23076952124702074,508.1395,2.2538999999999874,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.048826758942687586,7.859276213432533,0
,,2871,510.579,5105790000,0.5674100759575252,0.19048908671162149,508.1395,2.4395000000000095,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06335192247624569,-39.48084669464045,0
,,2872,510.7581,5107581000,0.5100895048094979,0.21200680961502255,508.1395,2.618600000000015,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06122630378916905,159.4242321875161,0
,,2873,510.9439,5109439000,0.4482340907809564,0.2078290093748526,508.1395,2.804399999999987,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.061996340694343025,-176.1360322515837,0
,,2874,511.1267,5111267000,0.4044558477585276,0.22265343779394342,508.1395,2.98720000000003,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04622010644820694,161.2925900658618,0
,,2875,511.3118,5113118000,0.3348712323114926,0.235143597923405,508.1395,3.172300000000007,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07069669587025507,169.8239995563433,0
,,2876,511.503,5115030000,0.2980605288066921,0.26344406228007905,508.1395,3.3634999999999877,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.046432145926305284,142.44653035881456,0
,,2877,511.6988,5116988000,0.28266897946811365,0.2981152352643425,508.1395,3.5593000000000075,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03793402202702234,113.9378369173503,0
,,2878,511.8963,5118963000,0.27982890316400716,0.3422980400445809,508.1395,3.7567999999999984,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0442739909163586,93.6779199136093,0
,,2879,512.0839,5120839000,0.2727272767123649,0.3600996615555197,508.1395,3.9443999999999733,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.019165876621678,111.74861061055337,0
,,2880,512.2778,5122778000,0.26186512097429826,0.34055879626040836,508.1395,4.138299999999958,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.022356919370962115,-119.06831334497878,0
,,2881,512.4699,5124699000,0.2517351707236671,0.3522040979659164,508.1395,4.330400000000054,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.015434666951138633,131.01917388752668,0
,,2882,512.6575,5126575000,0.2294776920665803,0.34003431260788564,508.1395,4.518000000000029,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02536728270491763,-151.33135841361855,0
,,2883,512.8473,5128473000,0.2095143516921109,0.3727614023692465,508.1395,4.70780000000002,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03833532787332189,121.38295579842094,0
,,2884,513.0404,5130404000,0.19232530028802577,0.3979720544647129,508.1395,4.900899999999979,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.030512955727869533,124.28683110066869,0
,,2885,513.2293,5132293000,0.17553196066511592,0.42191456379376907,508.1395,5.089799999999968,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.029244828750778076,125.04592173766639,0
,,2886,513.4231,5134231000,0.1847250940504156,0.40623276817591436,508.1395,5.2835999999999785,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018177800066016752,-59.619904205193414,0
,,2887,513.6128,5136128000,0.1347768742706787,0.3959301489678324,508.1395,5.473299999999995,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05099969236879415,-168.34528041260296,0
,,2888,513.8072,5138072000,0.10487300722548526,0.36235071210754966,508.1395,5.667699999999968,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04496465105069005,-131.6863761291348,0
,,2889,513.9905,5139905000,0.06565467260202405,0.357304311530213,508.1395,5.850999999999999,231,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.039541673326058416,-172.66778248598558,0
,,2890,514.1826,5141826000,0.21760439671613419,0.41378608359339764,508.1395,6.043099999999981,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.16210770874252625,20.390782662525055,0
,,2891,514.3645,5143645000,0.36949135935851574,0.43639218866490187,508.1395,6.225000000000023,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.15356003844500724,8.465477030143026,0
,,2892,514.5461,5145461000,0.5405867611693341,0.456623940561047,508.1395,6.406600000000026,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.17228743513556805,6.743816523450642,0
,,2893,514.7322,5147322000,0.6671587504821209,0.4554496943239652,508.1395,6.592700000000036,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1265774361125296,-0.5315348502673767,0
,,2894,514.9161,5149161000,0.7339355028438359,0.3901108561017373,508.1395,6.77660000000003,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09342536291718796,-44.37643121223121,0
,,2895,515.1066,5151066000,0.790129768527789,0.32982238002406894,508.1395,6.967099999999959,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08241659932032079,-47.013040227478456,0
,,2896,515.2952,5152952000,0.8163566801811178,0.22736057520772202,508.1395,7.155700000000024,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10576517546477521,-75.64240075119231,0
,,2897,515.4878,5154878000,0.8140553939730083,0.33553407248401934,508.1395,7.348299999999995,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10819797332296359,91.21872828569069,0
,,2898,515.6744,5156744000,0.7444584817748133,0.41372857574322736,508.1395,7.534899999999993,231,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10468099410818352,131.67063804122319,0
,,2899,515.858,5158580000,0.6721997889313698,0.4467474208508483,515.858,0.0,232,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07944534488366316,155.44181478164316,0
,,2900,516.0485,5160485000,0.5582025443732694,0.47171443407831415,515.858,0.19050000000004275,232,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1166992867002185,167.6464682534317,0
,,2901,516.2378,5162378000,0.4612822098156073,0.4273783283657705,515.858,0.37980000000004566,232,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10657974254295702,-155.4183238388051,0
,,2902,516.4207,5164207000,0.41143607705518814,0.4293275213115504,515.858,0.5627000000000635,232,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04988422901387983,177.76063557485404,0
,,2903,516.6169,5166169000,0.30445676524697923,0.45779589991189673,515.858,0.7589000000000397,232,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11070240166812391,165.0983071242686,0
,,2904,516.8175,5168175000,0.21267330038022447,0.4334936844215368,515.858,0.9595000000000482,232,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09494631167500239,-165.1696742480589,0
