MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/03 17:10:20.163),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,5066,1134.6507,11346507000,0.31210297723225083,0.3072236756681747,1134.1932,0.4574999999999818,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05914951131947433,154.53054335939012,0
,,5067,1134.8705,11348705000,0.3497639741555956,0.3050487997227343,1134.1932,0.6773000000000593,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.037723742850335536,-3.305089523323734,0
,,5068,1135.0888,11350888000,0.3602198367944454,0.3175701510646164,1134.1932,0.8956000000000586,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01631285698304706,50.13667817993225,0
,,5069,1135.3107,11353107000,0.37368273889358505,0.3461719210275635,1134.1932,1.1175000000000637,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03161188032914781,64.79355361736647,0
,,5070,1135.5344,11355344000,0.39043048457293306,0.3680399116061229,1134.1932,1.3412000000000717,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0275444367755829,52.55306228255884,0
,,5071,1135.7501,11357501000,0.3796437445749269,0.4316493427797766,1134.1932,1.5569000000000415,383,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06451754407926864,99.62452638279859,0
,,5072,1135.9677,11359677000,0.47735591244829395,0.3813780752603469,1135.9677,0.0,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10988570465953766,-27.22505859238038,0
,,5073,1136.1857,11361857000,0.5112960074924,0.38865710075992066,1135.9677,0.21800000000007458,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03471187496846573,12.10467975340535,0
,,5074,1136.4128,11364128000,0.5752699318316015,0.3829438313152216,1135.9677,0.4451000000001386,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06422853293595927,-5.103330923145127,0
,,5075,1136.6285,11366285000,0.6272738432508718,0.3833464402277344,1135.9677,0.6608000000001084,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05200546987423291,0.4435691469588791,0
,,5076,1136.8545,11368545000,0.6171165821253412,0.3312099274728641,1135.9677,0.8867999999999938,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.053116719738806994,-101.02430044403715,0
,,5077,1137.0722,11370722000,0.6048393351386825,0.29892381400816226,1135.9677,1.1045000000001437,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03454162584805499,-110.82000785650675,0
,,5078,1137.295,11372950000,0.5759559995973839,0.2759620233596089,1135.9677,1.3273000000001502,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03689838616767997,-141.5158610225774,0
,,5079,1137.5091,11375091000,0.597024324401893,0.23205828682052232,1135.9677,1.541400000000067,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.048697149733447666,-64.36479490700209,0
,,5080,1137.7275,11377275000,0.6433048233979864,0.2699395977573341,1135.9677,1.759800000000041,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05980700883357085,39.30086102233603,0
,,5081,1137.9732,11379732000,0.6681357907635204,0.19783390292913924,1135.9677,2.0054999999999836,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.07626144613738307,-70.99787913232056,0
,,5082,1138.2152,11382152000,0.6579024694671307,0.19513338227875177,1135.9677,2.247500000000173,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.010583651380233157,-165.21695537029046,0
,,5083,1138.4347,11384347000,0.6243877851994004,0.17108788255472634,1135.9677,2.4670000000000982,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.041248274128062076,-144.34201204664134,0
,,5084,1138.6539,11386539000,0.5969002231831781,0.20158473242879993,1135.9677,2.686200000000099,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04105635051776335,132.02911630933107,0
,,5085,1138.8804,11388804000,0.5880006845024984,0.16905228227027533,1135.9677,2.912700000000086,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.033727764557494794,-105.2994550494685,0
,,5086,1139.1113,11391113000,0.6092361088982763,0.16744210459097048,1135.9677,3.143600000000106,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.021296382824971215,-4.336159401468797,0
,,5087,1139.3463,11393463000,0.6325349621077947,0.16487799591540778,1135.9677,3.378600000000006,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.023439522481884783,-6.280298803539687,0
,,5088,1139.5713,11395713000,0.700702948975405,0.13901236063064393,1135.9677,3.6036000000001422,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.07291025663284355,-20.77872987119803,0
,,5089,1139.7877,11397877000,0.7276010192324845,0.1460190955256146,1135.9677,3.8200000000001637,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.02779569242604308,14.600623147595428,0
,,5090,1140.0153,11400153000,0.760210276191439,0.12065231198849162,1135.9677,4.047600000000102,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04131388805758146,-37.87939326224687,0
,,5091,1140.2435,11402435000,0.7950238095800489,0.11251133940496552,1135.9677,4.2758000000001175,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.03575272775055886,-13.161824713151347,0
,,5092,1140.4647,11404647000,0.8137262593826229,0.14836266808867263,1135.9677,4.497000000000071,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.040436362311723824,62.45044364173027,0
,,5093,1140.6872,11406872000,0.8337393515516212,0.16798972176858085,1135.9677,4.719500000000153,384,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.028031145076839417,44.442038456561754,0
,,5094,1140.9029,11409029000,0.7630408127261795,0.3053433289344272,1135.9677,4.935200000000123,384,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.15448073275823793,117.23574993997232,0
,,5095,1141.1223,11411223000,0.6232948334716952,0.27773497768464944,1135.9677,5.154600000000073,384,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.14244704200693625,-168.82450159539295,0
,,5096,1141.355,11413550000,0.49824580750981645,0.22970111340456964,1141.355,0.0,385,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1339571237810508,-158.98720591709773,0
,,5097,1141.5804,11415804000,0.4132596789137718,0.17408175996989406,1141.355,0.22540000000003602,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.10156847212710644,-146.79717292628854,0
,,5098,1141.7977,11417977000,0.34606168871769305,0.1731484052864879,1141.355,0.44270000000005894,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06720447185535597,-179.20423445082915,0
,,5099,1142.0227,11420227000,0.28793444204678004,0.19426225025730207,1141.355,0.667699999999968,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.061843118089183885,160.0372115887609,0
,,5100,1142.2438,11422438000,0.24179880860754974,0.18993977086292343,1141.355,0.8887999999999465,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04633767906308917,-174.64754350287444,0
,,5101,1142.4649,11424649000,0.26852972817607434,0.15580522115730894,1141.355,1.109899999999925,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.043355617220655486,-51.93534430459472,0
,,5102,1142.6811,11426811000,0.26450835119674393,0.17296941432033114,1141.355,1.3260999999999967,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.0176289818125559,103.18592497777499,0
,,5103,1142.8954,11428954000,0.26528298814250856,0.21612290796311928,1141.355,1.5404000000000906,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04316044573421248,88.97160907229596,0
,,5104,1143.1326,11431326000,0.2807868792282671,0.21457253781222652,1141.355,1.777599999999893,385,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.015581215819179291,-5.710523771625848,0
,,5105,1143.3489,11433489000,0.36199292378942666,0.27530053056691134,1141.355,1.9938999999999396,385,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10140172965626415,36.790095943135675,0
,,5106,1143.5704,11435704000,0.3903915364119409,0.25045000162027176,1141.355,2.215400000000045,385,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03773632186384091,-41.18791669539125,0
,,5107,1143.7874,11437874000,0.40055030061053304,0.3498722363289804,1143.7874,0.0,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09993988815541144,84.16587954374974,0
,,5108,1144.0175,11440175000,0.40228604478038615,0.3822875522339671,1143.7874,0.2300999999999931,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.032461754620526334,86.93490794785026,0
,,5109,1144.2371,11442371000,0.36998447798613887,0.4342021052353253,1143.7874,0.4497000000001208,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.061143372745491,121.89013800280857,0
,,5110,1144.4558,11444558000,0.3889099973848899,0.48819358745458735,1143.7874,0.6684000000000196,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.057212371360968683,70.68301401209077,0
,,5111,1144.6762,11446762000,0.3731741444540127,0.5167927996563817,1143.7874,0.8888000000001739,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.032642487742594914,118.82046181967492,0
,,5112,1144.8996,11448996000,0.3980760935794464,0.5066255284751003,1143.7874,1.1122000000000298,386,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02689759233685057,-22.209809880738604,0
,,5113,1145.1274,11451274000,0.34383334280731676,0.40489756267658267,1143.7874,1.3400000000001455,386,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11528597068521283,-118.06715264906225,0
,,5114,1145.3432,11453432000,0.30691458110636344,0.32999007354003407,1145.3432,0.0,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08351123813160673,-116.23675565893227,0
,,5115,1145.5738,11455738000,0.3005316218681996,0.3049783591895037,1145.3432,0.23059999999986758,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.025813330342840047,-104.31624576082767,0
,,5116,1145.798,11457980000,0.2973097356793692,0.28617706592477193,1145.3432,0.45479999999997744,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.019075355279528215,-99.72404772880991,0
,,5117,1146.0179,11460179000,0.2668406023953303,0.2526062988168818,1145.3432,0.6747000000000298,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04533612783744025,-132.22716981654168,0
,,5118,1146.2366,11462366000,0.23108066033404595,0.20227432685501406,1145.3432,0.8933999999999287,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06174205096849839,-125.39309487539465,0
,,5119,1146.4588,11464588000,0.21258214173556667,0.1724887442057548,1145.3432,1.1156000000000859,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.03506246032574067,-121.84260178447413,0
,,5120,1146.6807,11466807000,0.2135119980882862,0.24826178821612355,1145.3432,1.3374999999998636,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07577874920737325,89.2969245046976,0
,,5121,1146.9001,11469001000,0.20400792861387132,0.2632003529705314,1145.3432,1.5569000000000415,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01770559384759916,122.46494056859403,0
,,5122,1147.1175,11471175000,0.2150571363975964,0.24853036376664445,1145.3432,1.7743000000000393,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01836555405889218,-53.01350909939829,0
,,5123,1147.3422,11473422000,0.20479152340949272,0.19402765757234955,1145.3432,1.9990000000000236,387,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05546104752457489,-100.6667241325924,0
,,5124,1147.6018,11476018000,0.23365865185854962,0.16595572372997644,1147.6018,0.0,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.040265923242177405,-44.199875599303525,0
,,5125,1147.8274,11478274000,0.25695447080198625,0.13453110219230643,1147.6018,0.2255999999999858,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.03911779670471197,-53.44958078460961,0
,,5126,1148.0649,11480649000,0.3118045293908084,0.13759684856294405,1147.6018,0.4631000000001677,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.054935668995710785,3.1991169555967844,0
,,5127,1148.3048,11483048000,0.316137365075065,0.12664024478503058,1147.6018,0.7029999999999745,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.011782216744439699,-68.42346899515995,0
,,5128,1148.5448,11485448000,0.3030491053244925,0.11868429600744503,1147.6018,0.9429999999999836,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.015316646638544035,-148.7058744644375,0
,,5129,1148.7592,11487592000,0.257093523302663,0.089473021716436,1147.6018,1.1574000000000524,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05445377915874767,-147.5582675765824,0
,,5130,1148.9896,11489896000,0.254165914923651,0.093227786956977,1147.6018,1.3878000000001975,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.004761213378166994,127.94371253941777,0
,,5131,1149.2209,11492209000,0.23469245443205144,0.11364952178792659,1147.6018,1.6191000000001168,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.028218130998057037,133.6383851876315,0
,,5132,1149.4488,11494488000,0.2120591200221099,0.171664549186386,1147.6018,1.84699999999998,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.062273680078796044,111.31218995955291,0
,,5133,1149.6706,11496706000,0.19574399312058613,0.23030228129842786,1147.6018,2.06880000000001,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06086515417754572,105.54848061643142,0
,,5134,1149.8938,11498938000,0.1932699243826723,0.17736874266968825,1147.6018,2.2920000000001437,388,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05299132502476412,-92.6760086905244,0
,,5135,1150.1233,11501233000,0.22274028842460622,0.10109944429827311,1147.6018,2.52150000000006,388,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.08176495723005094,-68.8735287014342,0
,,5136,1150.3747,11503747000,0.2139549573783883,0.14638874821378542,1150.3747,0.0,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.046133535424279795,100.97803377453582,0
,,5137,1150.5962,11505962000,0.2491656363541334,0.17345790253722607,1150.3747,0.22149999999987813,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04441318531381447,37.55224850336235,0
,,5138,1150.8203,11508203000,0.2589037249879727,0.18651788912140985,1150.3747,0.4456000000000131,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.01629090604661295,53.29020192471827,0
,,5139,1151.0418,11510418000,0.268143669585259,0.18547999965817308,1150.3747,0.6670999999998912,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.009298053059582836,-6.408962777927927,0
,,5140,1151.2674,11512674000,0.28760437252333854,0.14707369256134295,1150.3747,0.892699999999877,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04305535255528867,-63.12839758574052,0
,,5141,1151.4886,11514886000,0.319200236509424,0.10485574797460019,1150.3747,1.1138999999998305,389,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.052731901787783954,-53.188858097507634,0
,,5142,1151.7086,11517086000,0.4017509049880117,0.09378766751291437,1151.7086,0.0,390,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.08328934668592405,-7.636459313461418,0
