MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/03 09:10:28.201),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,2423,530.7896,5307896000,0.523808202803819,0.3346920283871805,530.5776,0.21199999999998909,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08989267499429254,39.781279498219135,0
,,2424,531.0087,5310087000,0.5267373177336244,0.3269128490323697,530.5776,0.4311000000000149,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.008312361018767346,-69.36700621806655,0
,,2425,531.2264,5312264000,0.5708871085932002,0.3036391932181519,530.5776,0.6488000000000511,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04990858731624207,-27.796051434430208,0
,,2426,531.4456,5314456000,0.6194554646253145,0.2667731308685407,530.5776,0.8680000000000518,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.060975337316226744,-37.2005041755208,0
,,2427,531.6605,5316605000,0.6548815561066105,0.2656460336017642,530.5776,1.082899999999995,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03544401650335249,-1.8222766870864546,0
,,2428,531.8739,5318739000,0.6413881525060116,0.2223861472130513,530.5776,1.2963000000000875,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0453154467162468,-107.32347889088165,0
,,2429,532.0922,5320922000,0.6288827675046916,0.21767468308563323,530.5776,1.5146000000000868,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.013363478149613021,-159.3558574946423,0
,,2430,532.3145,5323145000,0.6380248949943528,0.2602299374970844,530.5776,1.7368999999999915,236,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.043526178020365534,77.87545301391022,0
,,2431,532.5501,5325501000,0.7341108622536836,0.28545906196882953,530.5776,1.9725000000000819,236,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09934295055902057,14.711962302848185,0
,,2432,532.7628,5327628000,0.7633659699649217,0.2909789071252449,532.7628,0.0,237,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.029771295197672257,10.68493795487978,0
,,2433,532.9763,5329763000,0.825188283559832,0.2368977319190301,532.7628,0.2135000000000673,237,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08213873611100143,-41.178917388675345,0
,,2434,533.1934,5331934000,0.8768719478000635,0.27145912927751564,532.7628,0.43060000000002674,237,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06217468404960429,33.77105350918227,0
,,2435,533.4108,5334108000,0.9273743943249616,0.25221395334576197,532.7628,0.6480000000000246,237,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.054045109877252945,-20.860549508333,0
,,2436,533.6262,5336262000,0.9717596792718094,0.22508992330966304,532.7628,0.8634000000000697,237,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05201698304604055,-31.429273534901213,0
,,2437,533.843,5338430000,0.8824015167622786,0.2606761725711499,532.7628,1.0801999999999907,237,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0961834826962529,158.2854338505296,0
,,2438,534.0565,5340565000,0.7955037179480603,0.31121916068544625,532.7628,1.293700000000058,237,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10052771302620123,149.81612678325874,0
,,2439,534.2755,5342755000,0.6267032846283008,0.3182779223392654,532.7628,1.5126999999999953,237,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.16894795768231113,177.60544598796406,0
,,2440,534.4997,5344997000,0.46681482404797003,0.40723806388124834,534.4997,0.0,238,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.18297056214024604,150.90892914108534,0
,,2441,534.7207,5347207000,0.3779311860637199,0.4625988216135969,534.4997,0.22100000000000364,238,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1047144431203978,148.08347883270164,0
,,2442,534.9421,5349421000,0.23053587279041288,0.5066842465414241,534.4997,0.44240000000002055,238,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.15384701188519523,163.34825905531244,0
,,2443,535.1577,5351577000,0.26453687422272415,0.5301674600226666,534.4997,0.6580000000000155,238,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.041322262931810044,34.631379338993916,0
,,2444,535.3758,5353758000,0.29134052882058487,0.5506045045760969,534.4997,0.8761000000000649,238,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03370621144359472,37.324517392429016,0
,,2445,535.5997,5355997000,0.351375011026671,0.5731375653764754,534.4997,1.1000000000000227,238,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06412392597764449,20.57288646815438,0
,,2446,535.8126,5358126000,0.4108167862935045,0.6327119145189377,535.8126,0.0,239,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08415716085171085,45.06382261599623,0
,,2447,536.0383,5360383000,0.3973364479906243,0.557838158965209,535.8126,0.2257000000000744,239,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0760775840276202,-100.20624353490219,0
,,2448,536.266,5362660000,0.3925709088029678,0.5222313031447956,535.8126,0.4533999999999878,239,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03592434474231647,-97.62303401193499,0
,,2449,536.4875,5364875000,0.4122933245995071,0.4163784456090225,536.4875,0.0,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10767451478107651,-79.44571788108797,0
,,2450,536.7008,5367008000,0.40718937104998276,0.4150040871892237,536.4875,0.21330000000000382,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.005285754714491975,-164.92923968072571,0
,,2451,536.9171,5369171000,0.4058252504087056,0.4619498932951672,536.4875,0.4296000000000504,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04696562078862369,91.66439509671277,0
,,2452,537.1439,5371439000,0.4174418754980936,0.4364130930121479,536.4875,0.656400000000076,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.028054841777529472,-65.53933342892824,0
,,2453,537.3565,5373565000,0.41493648494273866,0.44113726104103335,536.4875,0.8690000000000282,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.005347405483036127,117.93856210462873,0
,,2454,537.5789,5375789000,0.4211361030037641,0.4012520115066864,536.4875,1.0914000000000215,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04036419693886796,-81.16485353422705,0
,,2455,537.7873,5377873000,0.41510510032918074,0.35552908497187974,536.4875,1.2998000000000047,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0461189657751359,-97.514121903867,0
,,2456,538.0175,5380175000,0.4257921574193345,0.3195293114231016,536.4875,1.5300000000000864,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.037552588257156294,-73.46571163539974,0
,,2457,538.2326,5382326000,0.4074235755534827,0.31787387986755505,536.4875,1.7451000000000931,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018443027229758133,-174.85024522092743,0
,,2458,538.4389,5384389000,0.38567950610604573,0.30313467160466523,536.4875,1.951400000000035,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02626878026006919,-145.8686341878568,0
,,2459,538.6639,5386639000,0.38141471902171914,0.28791354908004363,536.4875,2.176400000000058,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01580730779684453,-105.65227358998175,0
,,2460,538.8863,5388863000,0.42777109177761014,0.2919088345102345,536.4875,2.398800000000051,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.046528223700801306,4.925940004296972,0
,,2461,539.1089,5391089000,0.46083654245827294,0.2645038350864384,536.4875,2.621399999999994,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.042945989593134434,-39.65230276910017,0
,,2462,539.3201,5393201000,0.4821353548873369,0.2435283509162971,536.4875,2.8326000000000704,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02989331609340617,-44.56179085378039,0
,,2463,539.5339,5395339000,0.5196301059597814,0.275533889752698,536.4875,3.0464000000000624,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.049297169028179974,40.48408847444168,0
,,2464,539.7536,5397536000,0.5679245971436588,0.2535714486959941,536.4875,3.2661000000000513,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05305380943795466,-24.454179216171053,0
,,2465,539.9695,5399695000,0.570803002632894,0.2549659134893863,536.4875,3.4820000000000846,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0031983980709832417,25.848210679036786,0
,,2466,540.1827,5401827000,0.5552050600361402,0.2619076372726712,536.4875,3.6952,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.017072883246102507,156.00897576346443,0
,,2467,540.4009,5404009000,0.6114117159258718,0.2629462938616494,536.4875,3.913400000000024,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.056216251865599594,1.0586622778044994,0
,,2468,540.6297,5406297000,0.6231443471397264,0.2553122174596535,536.4875,4.1422000000000025,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01399763400406748,-33.0508637197801,0
,,2469,540.8532,5408532000,0.6084463003928168,0.26078219301403094,536.4875,4.365700000000061,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.015682895483290982,159.58691601654712,0
,,2470,541.0748,5410748000,0.6405032317211669,0.24617275999613777,536.4875,4.5873000000000275,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.035228999124228035,-24.500366640930913,0
,,2471,541.3008,5413008000,0.6887187293565563,0.2763479221267878,536.4875,4.813300000000027,240,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05687947452147623,32.03995809900507,0
,,2472,541.5231,5415231000,0.642239593845932,0.36634398233213766,536.4875,5.035600000000045,240,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10128968797612091,117.31442883759783,0
,,2473,541.7531,5417531000,0.595815954091876,0.4714496235497175,536.4875,5.265600000000063,240,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11490148016354261,113.83035334675516,0
,,2474,541.9697,5419697000,0.5856045429274118,0.5946603907859472,541.9697,0.0,241,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1236331916635259,94.7377084966273,0
,,2475,542.1878,5421878000,0.595821394287129,0.6747625408459961,541.9697,0.21810000000004948,241,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08075108975084569,82.73129780568914,0
,,2476,542.4018,5424018000,0.49887587541362033,0.6308098410128359,541.9697,0.43209999999999127,241,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10644375722548366,-155.61163622645276,0
,,2477,542.6175,5426175000,0.41698605461727356,0.5318893369105002,541.9697,0.6477999999999611,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1284181018467334,-129.61913560089667,0
,,2478,542.8358,5428358000,0.37832287590488994,0.4992703711724509,541.9697,0.8660999999999603,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05058496134194185,-139.84667646965772,0
,,2479,543.0571,5430571000,0.3321706900200426,0.44237984903268684,541.9697,1.0874000000000024,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07325677969501855,-129.0505401658394,0
,,2480,543.2779,5432779000,0.2955799022856168,0.44440180110298905,541.9697,1.3082000000000562,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.036646610173389924,176.8371377780694,0
,,2481,543.5084,5435084000,0.3253912105171851,0.4210010792069852,541.9697,1.5387000000000626,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03789865279573517,-38.13054009336197,0
,,2482,543.7256,5437256000,0.33284872746935457,0.39989727515269724,541.9697,1.755899999999997,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02238269654562819,-70.5379613061662,0
,,2483,543.9395,5439395000,0.3333735869374764,0.32633676835407854,541.9697,1.9697999999999638,241,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07356237922967762,-89.59119745952037,0
,,2484,544.15,5441500000,0.45252255314985845,0.3385867074264739,541.9697,2.1802999999999884,241,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11977703100660311,5.870066738087764,0
,,2485,544.372,5443720000,0.5653451300264339,0.23514376812761287,541.9697,2.4022999999999683,241,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.15306657226141387,-42.5165848411696,0
,,2486,544.585,5445850000,0.6803472066239543,0.17219133656118235,544.585,0.0,242,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.13110486742248764,-28.69640960108055,0
,,2487,544.801,5448010000,0.7598151401151289,0.26369056133435265,544.585,0.21600000000000819,242,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.12119100869061566,49.025379296129614,0
,,2488,545.0144,5450144000,0.8699377387764616,0.20501269871236616,544.585,0.4293999999999869,242,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.12478011980203293,-28.050531669379332,0
,,2489,545.2229,5452229000,0.9163727643089803,0.18500335048229297,544.585,0.6378999999999451,242,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05056268992842443,-23.31172593226175,0
,,2490,545.4402,5454402000,0.9609646248464858,0.18384588355707634,544.585,0.855199999999968,242,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04460688014061634,-1.4868875351174642,0
,,2491,545.6587,5456587000,0.9940130590133545,0.1560554750508203,544.585,1.073699999999917,242,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04317992364312887,-40.06045924861127,0
,,2492,545.8849,5458849000,1.0205092309668273,0.1554646370294269,544.585,1.2998999999999796,242,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0.026502758681984904,-1.277426631011751,0
,,2493,546.1019,5461019000,0.8417618116567035,0.16678067033675764,544.585,1.5168999999999642,242,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.17910525542217304,176.37758768142004,0
,,2494,546.3194,5463194000,0.7455925753647334,0.12950286506194128,546.3194,0.0,243,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.10314144062930232,-158.8123175953793,0
,,2495,546.5417,5465417000,0.6901455308787801,0.0870440020161269,546.3194,0.22230000000001837,243,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06983645032052041,-142.55672539678883,0
,,2496,546.7611,5467611000,0.6284630338072638,0.06581129937429236,546.3194,0.4417000000000826,243,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.0652346388543248,-161.0052188552692,0
,,2497,546.9775,5469775000,0.5462451759136688,0.04974383111843505,546.9775,0.0,244,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.08377314422154843,-168.94230506474105,0
,,2498,547.1947,5471947000,0.496608100590154,0.03372771976518743,546.9775,0.21720000000004802,244,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.052157023204472804,-162.11696303811956,0
,,2499,547.409,5474090000,0.4698550380081963,0.04701009930274494,546.9775,0.4315000000000282,244,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.029868846038872535,153.59648811281414,0
,,2500,547.6333,5476333000,0.4618035870854846,0.2501725664763117,547.6333,0.0,245,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.20332194650359667,92.26947860793648,0
